,participantFrames.2.currentGold,participantFrames.2.dominionScore,participantFrames.2.jungleMinionsKilled,participantFrames.2.level,participantFrames.2.minionsKilled,participantFrames.2.participantId,participantFrames.2.position.x,participantFrames.2.position.y,participantFrames.2.teamScore,participantFrames.2.totalGold,participantFrames.2.xp
0,500,0.0,0,1,0,2,222.0,471.0,0.0,500,0
1,0,0.0,0,1,0,2,10276.0,3111.0,0.0,500,0
2,83,0.0,0,1,3,2,11525.0,1675.0,0.0,583,115
3,381,0.0,0,2,13,2,12866.0,2170.0,0.0,881,460
4,69,0.0,0,3,18,2,12321.0,1539.0,0.0,1269,683
5,472,0.0,0,4,31,2,10302.0,1159.0,0.0,1672,1369
6,877,0.0,0,5,45,2,10567.0,1701.0,0.0,2077,1868
7,282,0.0,0,5,49,2,6049.0,1080.0,0.0,2407,2167
8,941,0.0,0,6,59,2,13404.0,3656.0,0.0,3066,2723
9,1283,0.0,0,6,66,2,9154.0,5557.0,0.0,3408,2985
10,1646,0.0,0,7,79,2,12865.0,2770.0,0.0,3771,3377
11,231,0.0,0,7,84,2,8074.0,1279.0,0.0,4031,3610
12,720,0.0,0,8,99,2,13320.0,3436.0,0.0,4520,4146
13,72,0.0,0,8,105,2,2064.0,1442.0,0.0,4747,4319
14,459,0.0,0,8,112,2,5507.0,3441.0,0.0,5134,4659
15,254,0.0,0,8,118,2,7596.0,7118.0,0.0,5364,4937
16,274,0.0,0,9,131,2,2095.0,1930.0,0.0,6449,5658
17,785,0.0,4,10,143,2,7052.0,6869.0,0.0,6960,6378
18,1096,0.0,4,10,154,2,6642.0,4811.0,0.0,7271,6948
19,473,0.0,4,10,160,2,3513.0,3814.0,0.0,7498,7114
20,701,0.0,4,10,166,2,5793.0,5809.0,0.0,7726,7287
21,542,0.0,4,11,179,2,4225.0,3771.0,0.0,8217,7675
22,949,,4,11,190,2,,,,8624,8166
