,participantFrames.8.currentGold,participantFrames.8.dominionScore,participantFrames.8.jungleMinionsKilled,participantFrames.8.level,participantFrames.8.minionsKilled,participantFrames.8.participantId,participantFrames.8.position.x,participantFrames.8.position.y,participantFrames.8.teamScore,participantFrames.8.totalGold,participantFrames.8.xp
0,500,0.0,0,1,0,8,14148.0,14401.0,0.0,500,0
1,10,0.0,0,1,1,8,7407.0,6209.0,0.0,510,16
2,146,0.0,0,1,1,8,12193.0,2461.0,0.0,646,74
3,531,0.0,0,2,13,8,13525.0,3312.0,0.0,1031,544
4,860,0.0,0,3,24,8,13501.0,3667.0,0.0,1360,890
5,1244,0.0,0,4,36,8,13137.0,4049.0,0.0,1744,1314
6,1549,0.0,0,4,46,8,12272.0,2699.0,0.0,2049,1622
7,205,0.0,0,5,55,8,11690.0,4264.0,0.0,2680,1950
8,874,0.0,0,6,65,8,13012.0,2734.0,0.0,3349,2555
9,1228,0.0,0,6,79,8,12653.0,2968.0,0.0,3703,2925
10,1642,0.0,0,7,92,8,12573.0,3048.0,0.0,4117,3465
11,2102,0.0,0,7,108,8,11371.0,1804.0,0.0,4577,3967
12,7,0.0,0,8,114,8,14321.0,14277.0,0.0,5083,4322
13,268,0.0,0,8,122,8,10865.0,4993.0,0.0,5344,4614
14,1321,0.0,0,9,136,8,10296.0,4535.0,0.0,6397,5040
15,1738,0.0,0,9,149,8,10256.0,4918.0,0.0,6814,5727
16,2043,0.0,0,9,150,8,4153.0,12876.0,0.0,7119,5957
17,563,0.0,2,10,159,8,6828.0,13058.0,0.0,7589,6635
18,256,0.0,4,10,168,8,2923.0,13443.0,0.0,8065,7094
19,646,0.0,4,11,184,8,3991.0,11467.0,0.0,8530,7691
20,1154,0.0,4,11,196,8,6455.0,11276.0,0.0,9038,8065
21,2870,0.0,12,13,202,8,2091.0,11871.0,0.0,10754,9979
22,28,0.0,12,13,218,8,12312.0,12519.0,0.0,11962,10502
23,540,0.0,12,13,236,8,4317.0,4837.0,0.0,12474,11005
24,1216,0.0,12,14,242,8,2622.0,3192.0,0.0,13150,11561
25,2059,,12,14,252,8,,,,14017,12135
