,participantFrames.6.currentGold,participantFrames.6.dominionScore,participantFrames.6.jungleMinionsKilled,participantFrames.6.level,participantFrames.6.minionsKilled,participantFrames.6.participantId,participantFrames.6.position.x,participantFrames.6.position.y,participantFrames.6.teamScore,participantFrames.6.totalGold,participantFrames.6.xp
0,500,0.0,0,1,0,6,14148.0,14401.0,0.0,500,0
1,0,0.0,0,1,0,6,11014.0,5528.0,0.0,500,0
2,41,0.0,0,1,1,6,13395.0,4346.0,0.0,541,38
3,395,0.0,0,2,14,6,13277.0,3933.0,0.0,895,460
4,767,0.0,0,3,26,6,13062.0,3878.0,0.0,1267,847
5,7,0.0,0,4,33,6,14020.0,13345.0,0.0,1632,1368
6,214,0.0,0,4,37,6,13809.0,3758.0,0.0,1839,1609
7,399,0.0,0,5,40,6,13032.0,3598.0,0.0,2024,1724
8,814,0.0,0,5,54,6,13750.0,4186.0,0.0,2439,2179
9,1205,0.0,0,6,66,6,13498.0,2702.0,0.0,2830,2585
10,283,0.0,0,6,69,6,13564.0,3812.0,0.0,3008,2719
11,621,0.0,0,6,78,6,6889.0,7068.0,0.0,3346,3087
12,262,0.0,0,7,85,6,13661.0,4384.0,0.0,3587,3419
13,665,0.0,0,7,98,6,13317.0,6697.0,0.0,3990,3847
14,1423,0.0,0,8,106,6,10659.0,3199.0,0.0,4748,4706
15,575,0.0,0,8,107,6,14091.0,11710.0,0.0,4900,4730
16,42,0.0,0,8,110,6,14022.0,10548.0,0.0,5142,4889
17,563,0.0,0,9,128,6,11265.0,1667.0,0.0,5663,5531
18,258,0.0,0,9,132,6,13572.0,7650.0,0.0,5898,5855
19,1068,0.0,0,10,142,6,11662.0,6602.0,0.0,6708,7058
20,1680,0.0,4,11,142,6,10126.0,5876.0,0.0,7320,7624
21,633,0.0,4,11,148,6,10557.0,13388.0,0.0,7548,8129
22,820,0.0,4,12,148,6,4766.0,7317.0,0.0,8170,8602
23,149,0.0,4,12,160,6,12875.0,13931.0,0.0,8564,9050
24,1439,0.0,4,13,170,6,2523.0,11775.0,0.0,9854,10137
25,2599,0.0,4,14,182,6,1042.0,10983.0,0.0,11014,11766
26,262,0.0,8,14,191,6,11935.0,11668.0,0.0,12677,12939
27,1338,0.0,8,15,203,6,7221.0,3578.0,0.0,13753,13903
28,2602,,12,16,219,6,,,,15077,14968
