,participantFrames.4.currentGold,participantFrames.4.dominionScore,participantFrames.4.jungleMinionsKilled,participantFrames.4.level,participantFrames.4.minionsKilled,participantFrames.4.participantId,participantFrames.4.position.x,participantFrames.4.position.y,participantFrames.4.teamScore,participantFrames.4.totalGold,participantFrames.4.xp
0,500,0.0,0,1,0,4,222.0,471.0,0.0,500,0
1,0,0.0,0,1,0,4,11003.0,1583.0,0.0,500,0
2,62,0.0,0,1,2,4,11628.0,1835.0,0.0,562,76
3,353,0.0,0,2,12,4,10640.0,1486.0,0.0,853,522
4,718,0.0,0,3,24,4,13216.0,3784.0,0.0,1218,1068
5,1465,0.0,0,4,31,4,10130.0,940.0,0.0,1965,1585
6,155,0.0,0,5,33,4,11841.0,1528.0,0.0,2130,1721
7,76,0.0,0,5,42,4,6455.0,1161.0,0.0,2901,2245
8,366,0.0,0,6,52,4,13149.0,2609.0,0.0,3191,2632
9,729,0.0,0,6,62,4,12139.0,2056.0,0.0,3554,2980
10,182,0.0,0,7,65,4,9534.0,1409.0,0.0,3807,3206
11,548,0.0,0,7,76,4,11627.0,1756.0,0.0,4173,3649
12,873,0.0,0,7,87,4,10702.0,1196.0,0.0,4498,4053
13,167,0.0,0,8,105,4,2390.0,851.0,0.0,5292,4883
14,539,0.0,0,9,116,4,13048.0,5412.0,0.0,5664,5366
15,1033,0.0,0,9,124,4,12599.0,2717.0,0.0,6158,5714
16,1359,0.0,0,10,136,4,11211.0,1038.0,0.0,6484,6138
17,306,0.0,0,10,136,4,7664.0,1083.0,0.0,6906,6321
18,513,0.0,0,10,138,4,5951.0,1657.0,0.0,7113,6410
19,271,0.0,0,10,138,4,7869.0,1405.0,0.0,7336,6410
20,907,0.0,3,11,156,4,7536.0,3802.0,0.0,7972,7376
21,493,0.0,7,11,159,4,9132.0,1456.0,0.0,8558,8201
22,942,0.0,7,11,169,4,12330.0,5085.0,0.0,9007,8545
23,1323,0.0,7,12,177,4,6997.0,10911.0,0.0,9388,8977
24,96,0.0,7,12,177,4,4533.0,1588.0,0.0,9511,8977
25,378,0.0,11,12,177,4,5627.0,6301.0,0.0,9793,9436
26,558,0.0,11,12,180,4,4548.0,4634.0,0.0,9972,9582
27,520,,11,12,180,4,,,,9995,9582
