,participantFrames.7.currentGold,participantFrames.7.dominionScore,participantFrames.7.jungleMinionsKilled,participantFrames.7.level,participantFrames.7.minionsKilled,participantFrames.7.participantId,participantFrames.7.position.x,participantFrames.7.position.y,participantFrames.7.teamScore,participantFrames.7.totalGold,participantFrames.7.xp
0,500,0.0,0,1,0,7,14148.0,14401.0,0.0,500,0
1,0,0.0,0,1,0,7,9441.0,5632.0,0.0,500,0
2,41,0.0,0,1,1,7,11976.0,2055.0,0.0,541,38
3,367,0.0,0,2,12,7,13498.0,4007.0,0.0,867,460
4,690,0.0,0,3,21,7,12600.0,2900.0,0.0,1190,828
5,917,0.0,0,4,27,7,11212.0,5560.0,0.0,1417,1344
6,328,0.0,0,4,30,7,13113.0,3340.0,0.0,1603,1460
7,698,0.0,0,5,42,7,11799.0,1506.0,0.0,1973,1923
8,1057,0.0,0,5,53,7,11161.0,4428.0,0.0,2332,2328
9,1546,0.0,4,6,65,7,11674.0,1827.0,0.0,2821,2884
10,253,0.0,4,7,76,7,13745.0,10163.0,0.0,3128,3321
11,670,0.0,4,7,89,7,10965.0,3709.0,0.0,3545,3771
12,620,0.0,4,7,90,7,13662.0,4596.0,0.0,3795,3831
13,1036,0.0,4,8,107,7,10558.0,1286.0,0.0,4211,4407
14,550,0.0,4,9,120,7,11162.0,1749.0,0.0,5100,5040
15,1066,0.0,6,9,133,7,9993.0,4853.0,0.0,5616,5745
16,1273,0.0,6,9,138,7,10308.0,2707.0,0.0,5823,6049
17,109,0.0,6,10,154,7,11260.0,11728.0,0.0,6334,6759
18,426,0.0,6,10,161,7,2503.0,12127.0,0.0,6651,7116
19,874,0.0,6,11,172,7,4792.0,5327.0,0.0,7099,7558
20,1264,0.0,6,11,178,7,1246.0,10278.0,0.0,7489,7906
21,195,0.0,6,11,183,7,8699.0,4708.0,0.0,7695,8171
22,413,0.0,6,12,189,7,4703.0,9972.0,0.0,7913,8696
23,283,0.0,6,13,209,7,9191.0,9230.0,0.0,8733,10324
24,1143,0.0,6,13,220,7,2675.0,2836.0,0.0,9592,10967
25,1555,,6,13,226,7,,,,10005,11384
