,participantFrames.6.currentGold,participantFrames.6.dominionScore,participantFrames.6.jungleMinionsKilled,participantFrames.6.level,participantFrames.6.minionsKilled,participantFrames.6.participantId,participantFrames.6.position.x,participantFrames.6.position.y,participantFrames.6.teamScore,participantFrames.6.totalGold,participantFrames.6.xp
0,500,0.0,0,1,0,6,14486.0,14511.0,0.0,500,0
1,0,0.0,0,1,0,6,9776.0,5562.0,0.0,500,0
2,83,0.0,0,1,3,6,12879.0,2812.0,0.0,583,115
3,158,0.0,0,1,7,6,13307.0,4406.0,0.0,783,249
4,791,0.0,0,3,19,6,13147.0,3492.0,0.0,1416,732
5,147,0.0,0,3,24,6,13389.0,7335.0,0.0,1622,1033
6,813,0.0,0,4,34,6,13301.0,4215.0,0.0,2288,1538
7,769,0.0,0,5,42,6,13105.0,4240.0,0.0,2544,1777
8,147,0.0,0,5,45,6,13706.0,4620.0,0.0,2722,1952
9,549,0.0,0,6,62,6,12602.0,2267.0,0.0,3124,2432
10,1118,0.0,0,6,76,6,10702.0,2029.0,0.0,3693,3025
11,120,0.0,0,7,83,6,13645.0,4772.0,0.0,3995,3296
12,437,0.0,0,7,90,6,13411.0,6555.0,0.0,4312,3705
13,140,0.0,0,8,108,6,13786.0,14024.0,0.0,4815,4263
14,345,0.0,0,8,114,6,8441.0,13099.0,0.0,5095,4559
15,793,0.0,0,9,133,6,3911.0,12800.0,0.0,5543,5310
16,325,0.0,0,9,143,6,4998.0,13411.0,0.0,5890,5711
17,1192,0.0,0,10,151,6,3503.0,13031.0,0.0,6757,6233
18,2019,0.0,0,10,170,6,5248.0,13141.0,0.0,7584,7006
19,856,0.0,3,11,170,6,5038.0,11690.0,0.0,7856,7402
20,79,0.0,3,11,171,6,8826.0,9860.0,0.0,8444,7864
21,796,0.0,7,12,192,6,9727.0,6419.0,0.0,9161,8713
22,1400,0.0,7,12,198,6,7523.0,7860.0,0.0,9764,9101
23,1844,0.0,11,12,208,6,5339.0,9070.0,0.0,10209,9672
24,2382,0.0,19,13,216,6,12490.0,2886.0,0.0,10747,10336
25,213,0.0,19,13,231,6,8736.0,8556.0,0.0,11152,11087
26,415,0.0,19,13,236,6,7625.0,7934.0,0.0,11355,11275
27,842,0.0,19,14,241,6,4052.0,9244.0,0.0,11782,11952
28,157,0.0,23,14,254,6,13164.0,13651.0,0.0,12397,12813
29,549,0.0,23,15,261,6,6843.0,7320.0,0.0,12788,13273
30,2043,0.0,23,16,273,6,1233.0,6455.0,0.0,14282,15027
31,650,0.0,23,16,278,6,5076.0,3801.0,0.0,14989,15259
32,772,0.0,23,16,278,6,8650.0,11552.0,0.0,15112,15259
33,1409,0.0,23,16,293,6,4411.0,6487.0,0.0,15748,16345
34,561,0.0,23,16,293,6,13364.0,12739.0,0.0,16020,16345
35,1856,0.0,27,17,301,6,10267.0,4715.0,0.0,17315,17228
36,1762,,27,17,307,6,,,,17462,17462
