,participantFrames.1.currentGold,participantFrames.1.dominionScore,participantFrames.1.jungleMinionsKilled,participantFrames.1.level,participantFrames.1.minionsKilled,participantFrames.1.participantId,participantFrames.1.position.x,participantFrames.1.position.y,participantFrames.1.teamScore,participantFrames.1.totalGold,participantFrames.1.xp
0,500,0.0,0,1,0,1,222.0,471.0,0.0,500,0
1,0,0.0,0,1,0,1,11812.0,3845.0,0.0,500,0
2,84,0.0,0,1,3,1,12131.0,2512.0,0.0,584,115
3,890,0.0,0,2,17,1,13222.0,2425.0,0.0,1390,616
4,1097,0.0,0,3,22,1,10329.0,1307.0,0.0,1597,865
5,1352,0.0,0,4,27,1,9801.0,1065.0,0.0,1852,1156
6,23,0.0,0,4,32,1,3614.0,709.0,0.0,2073,1463
7,336,0.0,0,5,42,1,12205.0,2449.0,0.0,2386,1815
8,249,0.0,0,5,47,1,9131.0,1087.0,0.0,2599,1968
9,505,0.0,0,5,55,1,5536.0,7484.0,0.0,2855,2272
10,183,0.0,0,5,59,1,9026.0,973.0,0.0,3033,2397
11,481,0.0,0,6,68,1,10868.0,1629.0,0.0,3331,2732
12,785,0.0,0,7,79,1,10982.0,1577.0,0.0,3635,3261
13,1079,0.0,0,7,85,1,7735.0,1434.0,0.0,3929,3546
14,249,0.0,0,7,95,1,4608.0,722.0,0.0,4234,3976
15,539,0.0,0,8,104,1,1333.0,6002.0,0.0,4524,4437
16,1176,0.0,4,9,122,1,1913.0,11850.0,0.0,5161,5473
17,22,0.0,4,9,123,1,890.0,3452.0,0.0,5297,5502
18,410,0.0,4,10,137,1,2241.0,3253.0,0.0,5685,6365
19,485,0.0,4,10,148,1,2296.0,9185.0,0.0,6060,6746
20,218,0.0,8,11,148,1,4130.0,3942.0,0.0,6368,7475
21,626,0.0,8,11,156,1,4142.0,3959.0,0.0,6776,7924
22,1147,0.0,8,11,170,1,2263.0,4481.0,0.0,7297,8387
23,745,0.0,8,12,183,1,2675.0,6310.0,0.0,7795,8895
24,993,0.0,8,12,183,1,1434.0,8705.0,0.0,8043,9399
25,272,0.0,11,12,186,1,6936.0,2755.0,0.0,8322,9877
26,392,,11,12,186,1,,,,8442,9883
