,participantFrames.2.currentGold,participantFrames.2.dominionScore,participantFrames.2.jungleMinionsKilled,participantFrames.2.level,participantFrames.2.minionsKilled,participantFrames.2.participantId,participantFrames.2.position.x,participantFrames.2.position.y,participantFrames.2.teamScore,participantFrames.2.totalGold,participantFrames.2.xp
0,500,0.0,0,1,0,2,561.0,361.0,0.0,500,0
1,0,0.0,0,1,0,2,8658.0,4741.0,0.0,500,0
2,140,0.0,4,2,0,2,6876.0,5188.0,0.0,640,323
3,554,0.0,16,3,0,2,4765.0,9150.0,0.0,1054,780
4,748,0.0,20,3,0,2,13104.0,2815.0,0.0,1248,945
5,982,0.0,24,4,0,2,5055.0,5647.0,0.0,1482,1216
6,1301,0.0,32,4,0,2,2906.0,8080.0,0.0,1801,1619
7,484,0.0,39,5,0,2,8560.0,2278.0,0.0,2159,2168
8,899,0.0,48,6,4,2,4792.0,7599.0,0.0,2574,2994
9,1131,0.0,52,7,5,2,8477.0,5767.0,0.0,2806,3354
10,1803,0.0,56,7,5,2,7383.0,2552.0,0.0,3478,4030
11,462,0.0,60,8,5,2,4432.0,9625.0,0.0,3687,4270
12,32,0.0,64,8,5,2,4606.0,8203.0,0.0,3982,4650
13,274,0.0,67,9,5,2,7033.0,4300.0,0.0,4224,5111
14,970,0.0,87,10,5,2,5308.0,8813.0,0.0,4920,6318
15,1258,0.0,91,10,7,2,4716.0,9035.0,0.0,5208,6740
16,1544,0.0,91,10,16,2,9020.0,6108.0,0.0,5494,7113
17,1918,0.0,99,11,16,2,9808.0,3302.0,0.0,5868,7866
18,2260,0.0,104,11,17,2,7915.0,10012.0,0.0,6210,8454
19,2919,0.0,110,12,17,2,6172.0,10058.0,0.0,6869,9038
20,314,0.0,118,12,17,2,4484.0,5941.0,0.0,7204,9509
21,536,0.0,122,12,17,2,7204.0,7993.0,0.0,7426,9825
22,658,0.0,122,12,17,2,7024.0,5472.0,0.0,7548,9885
23,622,,122,12,17,2,,,,7572,9885
