,participantFrames.10.currentGold,participantFrames.10.dominionScore,participantFrames.10.jungleMinionsKilled,participantFrames.10.level,participantFrames.10.minionsKilled,participantFrames.10.participantId,participantFrames.10.position.x,participantFrames.10.position.y,participantFrames.10.teamScore,participantFrames.10.totalGold,participantFrames.10.xp
0,500,0.0,0,1,0,10,14148.0,14401.0,0.0,500,0
1,0,0.0,0,1,0,10,13072.0,4523.0,0.0,500,0
2,83,0.0,0,1,3,10,13071.0,2065.0,0.0,583,115
3,247,0.0,0,2,5,10,14088.0,4629.0,0.0,747,288
4,752,0.0,0,3,25,10,13423.0,2443.0,0.0,1252,904
5,200,0.0,0,3,25,10,13176.0,2225.0,0.0,1600,1092
6,456,0.0,0,4,32,10,14008.0,4879.0,0.0,1856,1438
7,120,0.0,0,4,34,10,13186.0,3934.0,0.0,2020,1556
8,444,0.0,0,5,43,10,13635.0,3880.0,0.0,2344,1954
9,1781,0.0,0,6,55,10,13435.0,4623.0,0.0,3681,3009
10,354,0.0,0,7,62,10,13687.0,4040.0,0.0,3929,3298
11,685,0.0,0,7,71,10,12116.0,7555.0,0.0,4260,3580
12,1177,0.0,0,7,71,10,11245.0,947.0,0.0,4752,3909
13,669,0.0,0,8,72,10,14340.0,14391.0,0.0,5044,4269
14,981,0.0,0,8,78,10,11688.0,1486.0,0.0,5431,4593
15,1187,0.0,0,8,83,10,8990.0,5633.0,0.0,5637,4870
16,628,0.0,0,9,87,10,10084.0,1368.0,0.0,5953,5227
17,1084,0.0,0,9,96,10,5067.0,5667.0,0.0,6409,5882
18,1752,0.0,4,10,110,10,1463.0,8544.0,0.0,7077,7090
19,890,0.0,4,11,114,10,7680.0,1478.0,0.0,7515,7621
20,1577,0.0,16,12,126,10,883.0,8325.0,0.0,8202,8777
21,68,0.0,16,12,132,10,5215.0,8599.0,0.0,8718,9349
22,825,0.0,16,13,141,10,3037.0,685.0,0.0,9475,10583
23,298,0.0,16,13,141,10,9581.0,9282.0,0.0,9748,10583
24,347,,16,13,141,10,,,,9797,10583
