,participantFrames.1.currentGold,participantFrames.1.dominionScore,participantFrames.1.jungleMinionsKilled,participantFrames.1.level,participantFrames.1.minionsKilled,participantFrames.1.participantId,participantFrames.1.position.x,participantFrames.1.position.y,participantFrames.1.teamScore,participantFrames.1.totalGold,participantFrames.1.xp
0,500,0.0,0,1,0,1,1466.0,9738.0,0.0,500,25
1,0,0.0,0,1,0,1,5586.0,9480.0,0.0,500,25
2,734,0.0,9,3,0,1,9334.0,7670.0,0.0,1234,993
3,1525,0.0,13,4,0,1,8670.0,7973.0,0.0,2025,1684
4,136,0.0,15,5,3,1,6111.0,9707.0,0.0,2811,2298
5,2187,0.0,25,8,4,1,7959.0,4154.0,0.0,4862,4535
6,693,0.0,34,9,4,1,9019.0,8767.0,54.0,5718,5954
7,807,0.0,35,10,4,1,9210.0,9993.0,0.0,6532,6263
8,2224,0.0,40,11,4,1,6476.0,9051.0,0.0,7949,7653
9,724,0.0,45,12,4,1,6053.0,7172.0,0.0,9449,8855
10,93,0.0,45,12,7,1,5956.0,9888.0,0.0,10218,9713
11,1187,0.0,57,13,7,1,8650.0,8298.0,1.0,11312,11099
12,1454,0.0,57,14,7,1,7624.0,8429.0,1.0,11979,11770
13,1625,0.0,58,15,15,1,9556.0,7861.0,1.0,13200,13130
14,1594,0.0,58,16,28,1,10407.0,5553.0,16.0,14169,15700
15,2972,0.0,58,17,29,1,13739.0,8783.0,92.0,15547,18062
16,3495,,58,18,31,1,,,,16070,18622
