,participantFrames.1.currentGold,participantFrames.1.dominionScore,participantFrames.1.jungleMinionsKilled,participantFrames.1.level,participantFrames.1.minionsKilled,participantFrames.1.participantId,participantFrames.1.position.x,participantFrames.1.position.y,participantFrames.1.teamScore,participantFrames.1.totalGold,participantFrames.1.xp
0,500,0.0,0,1,0,1,222.0,471.0,0.0,500,0
1,0,0.0,0,1,0,1,10081.0,1043.0,0.0,500,0
2,84,0.0,0,1,3,1,12798.0,2150.0,0.0,584,176
3,465,0.0,4,3,14,1,13327.0,3184.0,0.0,965,707
4,886,0.0,4,4,29,1,13856.0,3568.0,0.0,1386,1151
5,1253,0.0,4,4,40,1,13092.0,3482.0,0.0,1753,1634
6,381,0.0,4,5,46,1,7028.0,4724.0,0.0,2281,1879
7,992,0.0,4,6,57,1,11918.0,1522.0,0.0,2892,2441
8,1668,0.0,4,6,70,1,13432.0,4827.0,0.0,3568,3091
9,2772,0.0,8,7,83,1,9749.0,4365.0,0.0,4672,3893
10,95,0.0,8,7,83,1,12225.0,2739.0,0.0,4795,3921
11,656,0.0,12,8,100,1,6492.0,7128.0,0.0,5356,4603
12,1132,0.0,12,9,108,1,9370.0,7343.0,0.0,5832,5205
13,465,0.0,12,9,109,1,7415.0,7343.0,0.0,5965,5221
14,923,0.0,12,9,124,1,7663.0,7997.0,0.0,6423,5734
15,1846,0.0,16,10,131,1,13328.0,4650.0,0.0,7346,6792
16,631,0.0,16,11,143,1,5867.0,5535.0,0.0,7671,7351
17,1026,0.0,16,11,150,1,5495.0,5667.0,0.0,8066,7620
18,513,0.0,16,11,159,1,3359.0,2793.0,0.0,8528,8207
19,903,0.0,20,12,168,1,6387.0,6724.0,0.0,8918,8632
20,431,0.0,20,12,177,1,7219.0,12344.0,0.0,9745,9214
21,757,0.0,20,12,184,1,6810.0,9612.0,0.0,10072,9500
22,1448,0.0,28,13,198,1,11190.0,4732.0,0.0,10763,10584
23,1721,0.0,28,13,198,1,3650.0,4200.0,0.0,11035,10584
24,178,0.0,32,14,202,1,7143.0,3080.0,0.0,11668,11987
25,819,0.0,36,14,218,1,8539.0,6838.0,0.0,12308,12816
26,3325,,36,15,234,1,,,,14875,13755
