,participantFrames.8.currentGold,participantFrames.8.dominionScore,participantFrames.8.jungleMinionsKilled,participantFrames.8.level,participantFrames.8.minionsKilled,participantFrames.8.participantId,participantFrames.8.position.x,participantFrames.8.position.y,participantFrames.8.teamScore,participantFrames.8.totalGold,participantFrames.8.xp
0,500,0.0,0,1,0,8,14148.0,14401.0,0.0,500,0
1,0,0.0,0,1,0,8,11173.0,5454.0,0.0,500,0
2,63,0.0,0,1,2,8,13413.0,3240.0,0.0,563,115
3,311,0.0,0,2,9,8,12854.0,2981.0,0.0,811,422
4,74,0.0,0,3,19,8,13197.0,4845.0,0.0,1674,846
5,396,0.0,0,4,27,8,13641.0,4424.0,0.0,1996,1181
6,800,0.0,0,4,43,8,13608.0,4528.0,0.0,2400,1646
7,44,0.0,0,5,45,8,13565.0,7717.0,0.0,2684,1816
8,556,0.0,0,6,60,8,11956.0,1951.0,0.0,3196,2503
9,1048,0.0,4,6,66,8,9393.0,5507.0,0.0,3688,3151
10,1734,0.0,4,7,80,8,10952.0,1923.0,0.0,4374,3785
11,589,0.0,4,8,90,8,13926.0,4240.0,0.0,4739,4174
12,1167,0.0,8,8,104,8,12979.0,3165.0,0.0,5317,4896
13,69,0.0,8,9,104,8,13397.0,5662.0,0.0,5659,5047
14,915,0.0,8,9,118,8,7243.0,1706.0,0.0,6505,5627
15,1589,0.0,12,10,121,8,7609.0,8205.0,0.0,7179,6222
16,1960,0.0,12,10,134,8,7216.0,7100.0,0.0,7550,6791
17,2272,0.0,12,10,139,8,9092.0,5931.0,0.0,7862,6956
18,25,0.0,20,11,145,8,13682.0,14049.0,0.0,8330,7709
19,727,0.0,20,11,159,8,8172.0,7944.0,0.0,9032,8317
20,265,0.0,20,11,159,8,4574.0,9399.0,0.0,9170,8317
21,886,0.0,24,12,171,8,5373.0,6138.0,0.0,9791,9009
22,1224,,24,12,176,8,,,,10249,9370
