,participantFrames.8.currentGold,participantFrames.8.dominionScore,participantFrames.8.jungleMinionsKilled,participantFrames.8.level,participantFrames.8.minionsKilled,participantFrames.8.participantId,participantFrames.8.position.x,participantFrames.8.position.y,participantFrames.8.teamScore,participantFrames.8.totalGold,participantFrames.8.xp
0,500,0.0,0,1,0,8,14148.0,14401.0,0.0,500,0
1,0,0.0,0,1,0,8,12147.0,9057.0,0.0,500,0
2,98,0.0,0,1,4,8,12985.0,2255.0,0.0,598,134
3,581,0.0,0,2,15,8,11748.0,2833.0,0.0,1081,595
4,392,0.0,0,3,18,8,13371.0,4356.0,0.0,1267,828
5,804,0.0,0,4,32,8,13230.0,4054.0,0.0,1679,1292
6,1276,0.0,0,5,49,8,11151.0,1750.0,0.0,2151,1917
7,69,0.0,0,6,58,8,13962.0,13718.0,0.0,2744,2403
8,433,0.0,0,6,69,8,13488.0,3421.0,0.0,3108,2894
9,878,0.0,0,7,83,8,12545.0,3010.0,0.0,3553,3324
10,1520,0.0,0,7,91,8,10727.0,1544.0,0.0,4195,3587
11,159,0.0,0,7,102,8,8226.0,7959.0,0.0,4584,3960
12,602,0.0,0,8,117,8,8707.0,6681.0,0.0,5027,4504
13,794,0.0,0,8,121,8,9816.0,9340.0,0.0,5219,4849
14,467,0.0,0,9,132,8,8028.0,7934.0,0.0,5592,5177
15,450,0.0,0,9,141,8,7176.0,13984.0,0.0,6175,5701
16,364,0.0,0,9,146,8,6726.0,7997.0,0.0,6389,5890
17,762,0.0,0,10,158,8,11396.0,6755.0,0.0,6787,6453
18,530,0.0,0,10,162,8,9380.0,8812.0,0.0,7055,6641
19,303,0.0,0,10,162,8,10130.0,10244.0,0.0,7528,7038
20,646,0.0,0,11,170,8,12117.0,6780.0,0.0,7871,7526
21,855,0.0,4,11,170,8,11174.0,11565.0,0.0,8080,7754
22,1452,0.0,4,12,194,8,14082.0,7003.0,0.0,8677,8761
23,680,0.0,4,12,201,8,11655.0,12665.0,0.0,9205,9354
24,843,,4,12,203,8,,,,9368,9758
