,participantFrames.3.currentGold,participantFrames.3.dominionScore,participantFrames.3.jungleMinionsKilled,participantFrames.3.level,participantFrames.3.minionsKilled,participantFrames.3.participantId,participantFrames.3.position.x,participantFrames.3.position.y,participantFrames.3.teamScore,participantFrames.3.totalGold,participantFrames.3.xp
0,500,0.0,0,1,0,3,561.0,581.0,0.0,500,0
1,0,0.0,0,1,0,3,2059.0,7563.0,0.0,500,0
2,84,0.0,0,1,3,3,1238.0,12225.0,0.0,584,176
3,290,0.0,0,2,8,3,1757.0,11704.0,0.0,790,559
4,627,0.0,0,4,18,3,1291.0,10824.0,0.0,1127,1269
5,973,0.0,0,5,28,3,1323.0,10470.0,0.0,1473,1803
6,249,0.0,0,5,39,3,1233.0,10910.0,0.0,1799,2391
7,106,0.0,0,7,53,3,686.0,1314.0,0.0,2531,3276
8,375,0.0,0,7,62,3,3179.0,13617.0,0.0,2800,3780
9,726,0.0,0,8,70,3,2062.0,11915.0,0.0,3151,4291
10,152,0.0,0,9,83,3,923.0,2003.0,0.0,3647,5053
11,317,0.0,0,9,85,3,1180.0,12097.0,0.0,3812,5230
12,635,0.0,0,9,97,3,1077.0,10772.0,0.0,4130,5760
13,996,0.0,0,10,111,3,1120.0,10246.0,0.0,4491,6555
14,408,0.0,0,10,123,3,5563.0,11208.0,0.0,4883,7177
15,862,0.0,1,11,134,3,4554.0,13712.0,0.0,5337,7775
16,1070,0.0,1,11,136,3,1094.0,8729.0,0.0,5545,8040
17,476,0.0,1,11,141,3,1177.0,8537.0,0.0,5851,8334
18,797,0.0,1,12,152,3,6787.0,7922.0,0.0,6172,8829
19,258,0.0,1,12,153,3,1274.0,7831.0,0.0,6308,9119
20,617,0.0,1,12,163,3,5875.0,5326.0,0.0,6667,9623
21,859,0.0,1,12,170,3,4299.0,9484.0,0.0,6909,9918
22,1051,0.0,1,13,170,3,5275.0,10432.0,0.0,7101,10118
23,249,0.0,1,13,170,3,10778.0,4948.0,0.0,7574,11103
24,1114,0.0,5,14,175,3,13068.0,12237.0,0.0,8439,11935
25,1018,,5,14,175,3,,,,8543,12054
