,participantFrames.2.currentGold,participantFrames.2.dominionScore,participantFrames.2.jungleMinionsKilled,participantFrames.2.level,participantFrames.2.minionsKilled,participantFrames.2.participantId,participantFrames.2.position.x,participantFrames.2.position.y,participantFrames.2.teamScore,participantFrames.2.totalGold,participantFrames.2.xp
0,500,0.0,0,1,0,2,222.0,471.0,0.0,500,0
1,0,0.0,0,1,0,2,10308.0,3221.0,0.0,500,0
2,97,0.0,0,1,4,2,12699.0,2662.0,0.0,597,206
3,504,0.0,0,2,18,2,13075.0,3368.0,0.0,1004,630
4,641,0.0,0,3,19,2,11740.0,2132.0,0.0,1141,701
5,1099,0.0,0,4,36,2,12088.0,1761.0,0.0,1599,1202
6,697,0.0,0,5,46,2,11933.0,3282.0,0.0,2497,1892
7,77,0.0,0,5,50,2,11554.0,1990.0,0.0,2727,2073
8,429,0.0,0,6,60,2,12242.0,1849.0,0.0,3079,2412
9,930,0.0,0,6,74,2,13304.0,4062.0,0.0,3580,3035
10,1341,0.0,0,7,77,2,10671.0,2556.0,0.0,3991,3229
11,977,0.0,0,7,92,2,396.0,462.0,0.0,4427,3713
12,386,0.0,0,8,103,2,4162.0,11410.0,0.0,4811,4117
13,614,0.0,0,8,109,2,1272.0,10276.0,0.0,5039,4401
14,235,0.0,0,8,118,2,7241.0,7642.0,0.0,5375,4672
15,651,0.0,0,9,131,2,6535.0,6589.0,0.0,5791,5119
16,1014,0.0,0,9,144,2,8629.0,4529.0,0.0,6154,5489
17,171,0.0,0,9,144,2,869.0,1251.0,0.0,6286,5545
18,807,0.0,0,10,166,2,2833.0,8088.0,0.0,6922,6641
19,1045,0.0,4,10,167,2,4880.0,5316.0,0.0,7160,6843
20,87,0.0,4,10,174,2,10053.0,1608.0,0.0,7477,7076
21,723,0.0,4,11,191,2,5672.0,5758.0,0.0,8113,8374
22,1043,0.0,4,12,201,2,3230.0,3577.0,0.0,8433,8654
23,70,0.0,4,12,213,2,1612.0,1224.0,0.0,8835,9261
24,595,0.0,6,12,224,2,5480.0,5225.0,0.0,9360,9594
25,1106,0.0,6,13,233,2,7118.0,3747.0,0.0,9871,10468
26,871,0.0,10,13,245,2,3625.0,5047.0,0.0,10511,11155
27,992,,10,13,246,2,,,,10692,11336
