,participantFrames.8.currentGold,participantFrames.8.dominionScore,participantFrames.8.jungleMinionsKilled,participantFrames.8.level,participantFrames.8.minionsKilled,participantFrames.8.participantId,participantFrames.8.position.x,participantFrames.8.position.y,participantFrames.8.teamScore,participantFrames.8.totalGold,participantFrames.8.xp
0,500,0.0,0,1,0,8,14148.0,14401.0,0.0,500,0
1,0,0.0,0,1,0,8,11583.0,7104.0,0.0,500,0
2,63,0.0,0,1,2,8,13010.0,3422.0,0.0,563,135
3,332,0.0,0,2,11,8,13125.0,2328.0,0.0,832,474
4,1090,0.0,0,3,22,8,11679.0,2165.0,0.0,1590,947
5,137,0.0,0,3,22,8,12891.0,3229.0,0.0,1712,947
6,730,0.0,0,4,40,8,11809.0,3755.0,0.0,2305,1554
7,916,0.0,0,5,43,8,13478.0,4100.0,0.0,2491,1747
8,1227,0.0,0,5,54,8,13260.0,4451.0,0.0,2802,2268
9,63,0.0,0,5,55,8,13436.0,4476.0,0.0,2938,2287
10,568,0.0,0,6,73,8,12267.0,1550.0,0.0,3443,2937
11,1029,0.0,0,7,85,8,10359.0,1583.0,0.0,3904,3531
12,161,0.0,0,7,90,8,13288.0,4187.0,0.0,4711,3621
13,594,0.0,0,8,104,8,8752.0,5464.0,0.0,5144,4300
14,202,0.0,0,8,111,8,12353.0,13031.0,0.0,5752,4591
15,655,0.0,0,9,123,8,7052.0,4175.0,0.0,6205,5213
16,1072,0.0,0,9,123,8,9029.0,7256.0,0.0,6622,5665
17,94,0.0,0,9,123,8,9355.0,7211.0,0.0,6744,5665
18,693,0.0,0,10,133,8,7198.0,7588.0,0.0,7343,6342
19,1149,0.0,0,10,143,8,3811.0,10601.0,0.0,7799,7234
20,161,0.0,0,11,154,8,12767.0,12054.0,0.0,8111,7856
21,334,0.0,0,11,156,8,8208.0,8419.0,0.0,8284,8010
22,1066,0.0,0,12,168,8,4343.0,5921.0,0.0,9016,9245
23,542,0.0,3,12,170,8,8793.0,8896.0,0.0,9267,9449
24,304,0.0,3,12,175,8,7931.0,8006.0,0.0,9874,9864
25,526,0.0,7,13,175,8,7726.0,7989.0,0.0,10096,10063
26,1045,0.0,7,13,184,8,2814.0,7560.0,0.0,10614,10494
27,1458,0.0,7,13,192,8,1438.0,3072.0,0.0,11028,10743
28,280,0.0,7,13,192,8,8929.0,8263.0,0.0,11150,10743
29,483,0.0,7,13,193,8,4535.0,9655.0,0.0,11352,11052
30,1118,0.0,11,14,215,8,13096.0,4866.0,0.0,12063,11869
31,1421,0.0,11,14,221,8,10081.0,5931.0,0.0,12365,12231
32,1494,,11,14,222,8,,,,12469,12249
