,participantFrames.7.currentGold,participantFrames.7.dominionScore,participantFrames.7.jungleMinionsKilled,participantFrames.7.level,participantFrames.7.minionsKilled,participantFrames.7.participantId,participantFrames.7.position.x,participantFrames.7.position.y,participantFrames.7.teamScore,participantFrames.7.totalGold,participantFrames.7.xp
0,500,0.0,0,1,0,7,13630.0,9956.0,0.0,500,25
1,0,0.0,0,1,0,7,7842.0,6273.0,0.0,500,25
2,969,0.0,0,3,7,7,6298.0,8164.0,0.0,1469,1074
3,1557,0.0,0,5,11,7,8195.0,7172.0,0.0,2057,1835
4,2571,0.0,0,6,13,7,7348.0,7362.0,0.0,3071,2744
5,543,0.0,0,7,19,7,7967.0,6246.0,0.0,3793,3604
6,1390,0.0,0,8,30,7,8189.0,7378.0,100.0,4640,4679
7,722,0.0,0,9,34,7,7139.0,4797.0,100.0,5122,5697
8,2064,0.0,0,11,40,7,7922.0,6100.0,100.0,6464,7407
9,758,0.0,0,12,46,7,4488.0,5861.0,32.0,7258,8705
10,646,0.0,0,12,52,7,3026.0,6402.0,23.0,7846,9385
11,1277,,0,13,56,7,,,,8477,10840
