,participantFrames.6.currentGold,participantFrames.6.dominionScore,participantFrames.6.jungleMinionsKilled,participantFrames.6.level,participantFrames.6.minionsKilled,participantFrames.6.participantId,participantFrames.6.position.x,participantFrames.6.position.y,participantFrames.6.teamScore,participantFrames.6.totalGold,participantFrames.6.xp
0,500,0.0,0,1,0,6,13541.0,9778.0,0.0,500,25
1,0,0.0,0,1,0,6,7524.0,3819.0,0.0,500,25
2,628,0.0,0,3,8,6,7522.0,4000.0,0.0,1128,856
3,65,0.0,0,4,12,6,13577.0,9823.0,0.0,2065,1572
4,1326,0.0,0,6,21,6,7514.0,5119.0,0.0,3326,2836
5,2212,0.0,0,7,31,6,7815.0,3894.0,0.0,4212,3743
6,105,0.0,0,8,32,6,9452.0,5295.0,51.0,4905,4308
7,1349,0.0,0,9,41,6,6779.0,4100.0,75.0,6149,5559
8,3495,0.0,0,11,51,6,4407.0,4581.0,75.0,8295,7395
9,796,0.0,0,11,59,6,7709.0,4371.0,75.0,8897,8016
10,3295,0.0,0,12,73,6,5380.0,7973.0,66.0,11395,9827
11,1067,0.0,7,13,77,6,6716.0,7225.0,74.0,12567,10663
12,540,0.0,7,14,87,6,6777.0,5962.0,74.0,14740,12381
13,2670,,7,16,99,6,,,,16870,14953
