,participantFrames.7.currentGold,participantFrames.7.dominionScore,participantFrames.7.jungleMinionsKilled,participantFrames.7.level,participantFrames.7.minionsKilled,participantFrames.7.participantId,participantFrames.7.position.x,participantFrames.7.position.y,participantFrames.7.teamScore,participantFrames.7.totalGold,participantFrames.7.xp
0,500,0.0,0,1,0,7,14148.0,14401.0,0.0,500,0
1,0,0.0,0,1,0,7,11842.0,3427.0,0.0,500,0
2,84,0.0,0,1,3,7,12556.0,2606.0,0.0,584,115
3,476,0.0,0,2,16,7,12110.0,2862.0,0.0,976,520
4,837,0.0,0,3,30,7,11613.0,1675.0,0.0,1337,966
5,1127,0.0,0,4,37,7,12097.0,2724.0,0.0,1627,1347
6,122,0.0,0,4,44,7,12856.0,2799.0,0.0,1872,1699
7,232,0.0,0,5,47,7,13071.0,2196.0,0.0,2057,1914
8,813,0.0,0,6,62,7,11609.0,1601.0,0.0,2638,2549
9,212,0.0,0,6,69,7,13626.0,4618.0,0.0,2887,2780
10,647,0.0,0,7,85,7,12452.0,2598.0,0.0,3322,3306
11,1343,0.0,0,7,96,7,12378.0,2120.0,0.0,4018,3875
12,114,0.0,0,8,99,7,13143.0,3514.0,0.0,4264,4193
13,574,0.0,0,8,113,7,12164.0,1950.0,0.0,4724,4664
14,71,0.0,0,9,121,7,8211.0,1547.0,0.0,5471,5121
15,390,0.0,0,9,129,7,9950.0,6816.0,0.0,5790,5549
16,610,0.0,0,9,135,7,7253.0,7626.0,0.0,6010,5872
17,1161,0.0,0,10,153,7,7028.0,7359.0,0.0,6561,6508
18,257,0.0,0,10,162,7,8517.0,6849.0,0.0,6907,6860
19,676,0.0,4,11,172,7,7775.0,7674.0,0.0,7326,7424
20,1054,0.0,4,11,181,7,7537.0,6538.0,0.0,7704,7669
21,1521,0.0,4,11,197,7,7105.0,7446.0,0.0,8171,8181
22,725,0.0,8,12,200,7,2518.0,7919.0,0.0,8625,8833
23,1540,0.0,8,12,205,7,968.0,9484.0,0.0,9440,9943
24,657,0.0,8,13,209,7,6250.0,6208.0,0.0,9907,10149
25,1856,0.0,8,13,221,7,2670.0,2166.0,0.0,11106,11217
26,406,0.0,8,14,225,7,12117.0,8508.0,0.0,11681,11767
27,885,0.0,12,14,228,7,1955.0,2652.0,0.0,12160,12174
28,1677,,12,15,230,7,,,,12952,13412
