,participantFrames.7.currentGold,participantFrames.7.dominionScore,participantFrames.7.jungleMinionsKilled,participantFrames.7.level,participantFrames.7.minionsKilled,participantFrames.7.participantId,participantFrames.7.position.x,participantFrames.7.position.y,participantFrames.7.teamScore,participantFrames.7.totalGold,participantFrames.7.xp
0,500,0.0,0,1,0,7,14148.0,14401.0,0.0,500,0
1,0,0.0,0,1,0,7,9548.0,5575.0,0.0,500,0
2,125,0.0,0,1,6,7,11881.0,2312.0,0.0,625,172
3,475,0.0,0,2,16,7,11473.0,1945.0,0.0,975,559
4,794,0.0,0,3,27,7,10821.0,1935.0,0.0,1294,924
5,1926,0.0,0,4,39,7,11511.0,1973.0,0.0,2426,1508
6,49,0.0,0,5,45,7,13453.0,7942.0,0.0,2654,1773
7,374,0.0,0,5,57,7,13209.0,3546.0,0.0,2979,2160
8,1109,0.0,0,6,71,7,11795.0,3422.0,0.0,3714,2807
9,1503,0.0,0,7,84,7,11864.0,3597.0,0.0,4108,3270
10,268,0.0,0,7,93,7,10659.0,1744.0,0.0,4373,3524
11,117,0.0,0,8,105,7,12226.0,10814.0,0.0,5662,4203
12,635,0.0,0,8,112,7,10160.0,1192.0,0.0,6180,4843
13,37,0.0,4,9,124,7,13581.0,14077.0,0.0,6682,5833
14,594,0.0,4,10,131,7,1423.0,10865.0,0.0,7239,6287
15,369,0.0,4,10,144,7,10930.0,11323.0,0.0,7789,6692
16,958,0.0,4,10,156,7,6832.0,6327.0,0.0,8378,7083
17,1470,0.0,4,11,167,7,7940.0,4737.0,0.0,8889,7603
18,317,0.0,4,11,167,7,5418.0,6123.0,0.0,9912,8247
19,791,0.0,16,12,167,7,5163.0,10451.0,0.0,10386,8847
20,1014,0.0,16,12,167,7,6658.0,13543.0,0.0,10609,8847
21,1736,0.0,16,13,180,7,4090.0,9550.0,0.0,11331,10188
22,64,0.0,16,13,181,7,10611.0,13971.0,0.0,11483,10291
23,519,0.0,20,13,191,7,5327.0,8912.0,0.0,11939,11083
24,753,0.0,20,13,198,7,1914.0,12828.0,0.0,12173,11294
25,1306,0.0,24,14,199,7,3674.0,11015.0,0.0,12725,12346
26,1470,0.0,24,14,202,7,8319.0,8650.0,0.0,12890,12585
27,2723,,24,15,218,7,,,,14223,13367
