,participantFrames.1.currentGold,participantFrames.1.dominionScore,participantFrames.1.jungleMinionsKilled,participantFrames.1.level,participantFrames.1.minionsKilled,participantFrames.1.participantId,participantFrames.1.position.x,participantFrames.1.position.y,participantFrames.1.teamScore,participantFrames.1.totalGold,participantFrames.1.xp
0,500,0.0,0,1,0,1,222.0,471.0,0.0,500,0
1,0,0.0,0,1,0,1,11871.0,3445.0,0.0,500,0
2,21,0.0,0,1,0,1,11163.0,1712.0,0.0,521,0
3,381,0.0,0,2,13,1,11816.0,1737.0,0.0,881,422
4,683,0.0,0,3,21,1,8771.0,885.0,0.0,1183,751
5,284,0.0,0,3,27,1,11608.0,1807.0,0.0,1459,1026
6,596,0.0,0,4,38,1,11440.0,1794.0,0.0,1771,1513
7,189,0.0,0,4,39,1,9201.0,1133.0,0.0,1914,1572
8,583,0.0,0,5,52,1,13031.0,3009.0,0.0,2308,2226
9,884,0.0,0,6,62,1,11194.0,1818.0,0.0,2609,2579
10,1077,0.0,0,6,67,1,10427.0,1241.0,0.0,2802,2952
11,1471,0.0,0,7,79,1,9739.0,814.0,0.0,3196,3407
12,551,0.0,0,7,83,1,12387.0,1886.0,0.0,3661,3787
13,39,0.0,0,8,93,1,1423.0,8014.0,0.0,4079,4320
14,519,0.0,0,9,110,1,4276.0,9925.0,0.0,4559,5126
15,914,0.0,0,9,122,1,5331.0,8997.0,0.0,4954,5689
16,1156,0.0,0,10,128,1,6076.0,5808.0,0.0,5196,6166
17,100,0.0,0,10,141,1,3321.0,3817.0,0.0,5615,6696
18,717,0.0,0,10,149,1,6652.0,12706.0,0.0,6232,7269
19,205,0.0,4,11,149,1,7112.0,4625.0,0.0,6455,7450
20,487,0.0,4,11,154,1,4140.0,4949.0,0.0,6737,7826
21,1586,0.0,4,12,167,1,2992.0,12262.0,0.0,7836,8877
22,1995,0.0,11,12,172,1,5177.0,5772.0,0.0,8245,9529
23,285,0.0,11,12,180,1,3083.0,3772.0,0.0,8500,9787
24,864,0.0,15,13,184,1,1041.0,8450.0,0.0,9079,10910
25,498,0.0,15,13,186,1,9026.0,7513.0,0.0,9613,11145
26,1541,,15,14,198,1,,,,10716,11988
