,participantFrames.10.currentGold,participantFrames.10.dominionScore,participantFrames.10.jungleMinionsKilled,participantFrames.10.level,participantFrames.10.minionsKilled,participantFrames.10.participantId,participantFrames.10.position.x,participantFrames.10.position.y,participantFrames.10.teamScore,participantFrames.10.totalGold,participantFrames.10.xp
0,500,0.0,0,1,0,10,14148.0,14401.0,0.0,500,0
1,0,0.0,0,1,0,10,10904.0,5106.0,0.0,500,0
2,98,0.0,0,1,4,10,12330.0,2674.0,0.0,598,134
3,395,0.0,0,2,14,10,11326.0,3685.0,0.0,895,540
4,280,0.0,0,3,21,10,13421.0,4366.0,0.0,1130,782
5,584,0.0,0,4,28,10,13804.0,4754.0,0.0,1434,1147
6,854,0.0,0,4,37,10,13561.0,4607.0,0.0,1704,1473
7,212,0.0,0,5,42,10,13217.0,3483.0,0.0,1962,1887
8,681,0.0,0,6,55,10,12737.0,3235.0,0.0,2431,2630
9,951,0.0,0,6,63,10,13586.0,4407.0,0.0,2701,2938
10,1383,0.0,0,7,78,10,12904.0,5138.0,0.0,3133,3524
11,1728,0.0,0,7,90,10,13266.0,4486.0,0.0,3478,3995
12,1208,0.0,0,8,97,10,13506.0,3152.0,0.0,4683,4426
13,167,0.0,0,8,103,10,13634.0,9750.0,0.0,5442,5012
14,1069,0.0,0,9,117,10,13400.0,2643.0,0.0,6344,5717
15,1436,0.0,0,10,127,10,13015.0,5164.0,0.0,6711,6204
16,1923,0.0,0,10,136,10,12111.0,2737.0,0.0,7198,6651
17,2577,0.0,0,11,146,10,11352.0,1693.0,0.0,7852,7598
18,262,0.0,0,11,156,10,13536.0,2845.0,0.0,8212,8023
19,672,0.0,0,11,168,10,12594.0,2843.0,0.0,8622,8473
20,1429,0.0,0,12,183,10,8372.0,758.0,0.0,9379,9137
21,598,0.0,0,12,191,10,9555.0,12635.0,0.0,9848,9890
22,804,0.0,0,13,196,10,10976.0,8610.0,0.0,10054,10188
23,1018,0.0,0,13,201,10,6928.0,7898.0,0.0,10267,10424
24,1449,0.0,4,13,210,10,12239.0,9218.0,0.0,10699,11042
25,709,0.0,8,14,210,10,10307.0,10255.0,0.0,11259,11596
26,2136,0.0,8,14,216,10,3522.0,10567.0,0.0,12686,12787
27,3726,0.0,8,15,226,10,1336.0,11064.0,0.0,14275,14370
28,734,0.0,8,16,235,10,9589.0,9656.0,0.0,14684,14722
29,2101,0.0,8,16,248,10,11355.0,1780.0,0.0,16050,15676
30,2604,0.0,8,16,254,10,8014.0,6481.0,0.0,16553,15904
31,36,0.0,12,17,265,10,11295.0,10973.0,0.0,17106,16509
32,447,0.0,12,17,270,10,5969.0,8331.0,0.0,17516,16832
33,701,0.0,12,17,273,10,8515.0,8205.0,0.0,17770,17059
34,1392,0.0,20,17,278,10,13265.0,6028.0,0.0,18461,18341
35,710,0.0,20,18,285,10,9884.0,9509.0,0.0,18779,18457
36,513,0.0,20,18,291,10,7954.0,7567.0,0.0,19082,18819
37,1685,0.0,20,18,303,10,7063.0,7532.0,0.0,20254,19949
38,1116,0.0,20,18,303,10,14340.0,14391.0,0.0,20525,20187
39,1109,0.0,20,18,304,10,10256.0,5458.0,0.0,21018,20675
40,1134,0.0,20,18,309,10,11268.0,12276.0,0.0,21543,21642
41,1557,0.0,24,18,313,10,5843.0,10941.0,0.0,21966,22218
42,2120,0.0,24,18,313,10,1515.0,9690.0,0.0,22529,23166
43,98,,24,18,313,10,,,,22648,23166
