,participantFrames.7.currentGold,participantFrames.7.dominionScore,participantFrames.7.jungleMinionsKilled,participantFrames.7.level,participantFrames.7.minionsKilled,participantFrames.7.participantId,participantFrames.7.position.x,participantFrames.7.position.y,participantFrames.7.teamScore,participantFrames.7.totalGold,participantFrames.7.xp
0,500,0.0,0,1,0,7,14148.0,14401.0,0.0,500,0
1,0,0.0,0,1,0,7,13631.0,4877.0,0.0,500,0
2,84,0.0,0,1,3,7,12177.0,2373.0,0.0,584,115
3,504,0.0,0,2,18,7,12120.0,1749.0,0.0,1004,559
4,753,0.0,0,3,25,7,13166.0,4341.0,0.0,1253,770
5,349,0.0,0,3,35,7,13367.0,3831.0,0.0,1599,1118
6,27,0.0,0,4,47,7,14011.0,13938.0,0.0,2377,1711
7,261,0.0,0,5,53,7,13852.0,4171.0,0.0,2611,1943
8,106,0.0,0,5,56,7,13425.0,6728.0,0.0,3056,2363
9,1078,0.0,0,6,66,7,14328.0,14376.0,0.0,4028,3039
10,268,0.0,0,7,76,7,13159.0,2161.0,0.0,4318,3367
11,1602,0.0,0,7,92,7,7426.0,1469.0,0.0,5652,4039
12,132,0.0,0,8,96,7,9576.0,7285.0,0.0,6307,4363
13,594,0.0,0,8,113,7,6853.0,7176.0,0.0,6769,4882
14,266,0.0,0,9,113,7,6565.0,11309.0,0.0,7241,5307
15,620,0.0,0,9,123,7,7352.0,7502.0,0.0,7595,5676
16,857,0.0,0,9,130,7,14325.0,14381.0,0.0,7832,5916
17,1060,0.0,0,10,136,7,10000.0,6938.0,0.0,8110,6181
18,157,0.0,0,10,136,7,7917.0,10906.0,0.0,8457,6457
19,540,0.0,4,10,145,7,1489.0,8652.0,0.0,8840,7268
20,1042,0.0,4,11,154,7,6660.0,7325.0,0.0,9342,7766
21,2211,0.0,8,12,164,7,6117.0,5007.0,0.0,10511,9518
22,189,0.0,8,12,165,7,5407.0,8999.0,0.0,11063,9555
23,700,,8,13,165,7,,,,11575,10155
