,participantFrames.6.currentGold,participantFrames.6.dominionScore,participantFrames.6.jungleMinionsKilled,participantFrames.6.level,participantFrames.6.minionsKilled,participantFrames.6.participantId,participantFrames.6.position.x,participantFrames.6.position.y,participantFrames.6.teamScore,participantFrames.6.totalGold,participantFrames.6.xp
0,500,0.0,0,1,0,6,14148.0,14401.0,0.0,500,0
1,0,0.0,0,1,0,6,11514.0,6722.0,0.0,500,0
2,97,0.0,0,1,4,6,12557.0,2765.0,0.0,597,134
3,374,0.0,0,2,13,6,13146.0,3000.0,0.0,874,460
4,725,0.0,0,3,23,6,13520.0,4487.0,0.0,1225,847
5,1029,0.0,0,4,30,6,13579.0,4197.0,0.0,1529,1379
6,77,0.0,0,4,41,6,13026.0,3744.0,0.0,1827,1648
7,515,0.0,0,5,52,6,12755.0,3267.0,0.0,2265,2165
8,832,0.0,0,6,60,6,13753.0,4360.0,0.0,2582,2639
9,1158,0.0,0,6,71,6,12101.0,2042.0,0.0,2908,3141
10,124,0.0,0,7,81,6,13725.0,8304.0,0.0,3249,3380
11,420,0.0,0,7,90,6,11363.0,1655.0,0.0,3545,3827
12,809,0.0,0,8,102,6,10878.0,1663.0,0.0,3934,4232
13,420,0.0,0,8,113,6,13725.0,4358.0,0.0,4245,4540
14,823,0.0,0,9,126,6,11440.0,1730.0,0.0,4648,5087
15,301,0.0,0,9,136,6,12627.0,2819.0,0.0,5001,5440
16,804,0.0,4,10,149,6,8232.0,5746.0,0.0,5504,6180
17,1715,0.0,4,10,164,6,9440.0,1168.0,0.0,6415,6758
18,405,0.0,5,10,168,6,12099.0,5082.0,0.0,6705,7198
19,906,0.0,9,11,180,6,9121.0,6030.0,0.0,7206,7938
20,109,0.0,9,12,193,6,11128.0,11469.0,0.0,7684,8625
21,271,0.0,9,12,195,6,6991.0,14080.0,0.0,7846,8677
22,1410,0.0,9,13,214,6,1813.0,9358.0,0.0,8985,10657
23,599,0.0,13,13,214,6,3762.0,8163.0,0.0,9489,11068
24,113,0.0,15,13,214,6,7244.0,9940.0,0.0,9848,11299
25,894,0.0,15,14,224,6,7606.0,2770.0,0.0,10629,11712
26,1436,0.0,15,14,226,6,4365.0,9876.0,0.0,11171,12690
27,957,0.0,15,15,231,6,1526.0,4759.0,0.0,11917,13440
28,354,0.0,15,15,237,6,8256.0,8463.0,0.0,12213,13634
29,1160,0.0,15,16,265,6,6175.0,8224.0,0.0,13020,14796
30,2396,,15,16,268,6,,,,14346,15796
