,participantFrames.7.currentGold,participantFrames.7.dominionScore,participantFrames.7.jungleMinionsKilled,participantFrames.7.level,participantFrames.7.minionsKilled,participantFrames.7.participantId,participantFrames.7.position.x,participantFrames.7.position.y,participantFrames.7.teamScore,participantFrames.7.totalGold,participantFrames.7.xp
0,500,0.0,0,1,0,7,14237.0,14579.0,0.0,500,0
1,0,0.0,0,1,0,7,8653.0,4425.0,0.0,500,0
2,469,0.0,0,1,0,7,6786.0,4358.0,0.0,969,23
3,142,0.0,0,1,1,7,13261.0,3580.0,0.0,1167,208
4,386,0.0,0,2,5,7,13007.0,3728.0,0.0,1411,652
5,115,0.0,0,3,5,7,13530.0,6127.0,0.0,1540,748
6,602,0.0,0,4,10,7,6878.0,6979.0,0.0,2027,1230
7,772,0.0,0,5,12,7,12892.0,3077.0,0.0,2197,1813
8,71,0.0,0,5,13,7,11399.0,5897.0,0.0,2646,2299
9,291,0.0,0,6,18,7,7327.0,6037.0,0.0,2866,2573
10,80,0.0,0,7,23,7,13891.0,13547.0,0.0,3255,3206
11,434,0.0,0,7,28,7,11096.0,1980.0,0.0,3609,3696
12,663,0.0,0,7,28,7,8986.0,5680.0,0.0,3838,3868
13,131,0.0,0,8,32,7,8493.0,5787.0,0.0,4131,4142
14,334,0.0,0,8,32,7,10020.0,8056.0,0.0,4334,4339
15,828,0.0,0,8,38,7,4789.0,4463.0,0.0,4828,4864
16,1265,0.0,0,9,38,7,2625.0,3872.0,0.0,5265,5406
17,475,0.0,0,9,41,7,12203.0,3114.0,0.0,5525,5726
18,918,0.0,0,10,47,7,5702.0,1195.0,0.0,5968,6543
19,45,,0,10,47,7,,,,6145,6790
