,participantFrames.2.currentGold,participantFrames.2.dominionScore,participantFrames.2.jungleMinionsKilled,participantFrames.2.level,participantFrames.2.minionsKilled,participantFrames.2.participantId,participantFrames.2.position.x,participantFrames.2.position.y,participantFrames.2.teamScore,participantFrames.2.totalGold,participantFrames.2.xp
0,500,0.0,0,1,0,2,222.0,471.0,0.0,500,0
1,0,0.0,0,1,0,2,7968.0,2284.0,0.0,500,0
2,62,0.0,0,1,2,2,12216.0,1825.0,0.0,562,115
3,381,0.0,0,2,13,2,11675.0,1592.0,0.0,881,460
4,669,0.0,0,3,20,2,11289.0,1622.0,0.0,1169,794
5,1083,0.0,0,4,32,2,12078.0,2058.0,0.0,1583,1367
6,183,0.0,0,4,36,2,13074.0,2695.0,0.0,1783,1501
7,616,0.0,0,5,52,2,11100.0,1479.0,0.0,2216,1983
8,870,0.0,0,6,57,2,9917.0,1090.0,0.0,2470,2400
9,1584,0.0,0,6,70,2,394.0,461.0,0.0,3184,2967
10,239,0.0,0,6,78,2,13356.0,3265.0,0.0,3439,3179
11,612,0.0,0,7,89,2,12593.0,2165.0,0.0,3812,3584
12,55,0.0,0,7,92,2,5549.0,1149.0,0.0,3990,3738
13,320,0.0,0,7,101,2,10780.0,1212.0,0.0,4255,4031
14,972,0.0,0,9,113,2,10312.0,829.0,0.0,4908,5120
15,564,0.0,0,9,121,2,12848.0,2824.0,0.0,5299,5390
16,1161,0.0,0,9,131,2,13456.0,4674.0,0.0,5896,5966
17,427,0.0,0,10,136,2,9971.0,1490.0,0.0,6302,6161
18,1198,0.0,4,10,149,2,12438.0,2098.0,0.0,7073,7237
19,226,0.0,4,11,152,2,7808.0,7515.0,0.0,7601,7748
20,1060,0.0,8,11,165,2,6598.0,7068.0,0.0,8435,8532
21,1458,0.0,12,12,172,2,4868.0,9691.0,0.0,8833,9045
22,655,0.0,12,12,172,2,2124.0,1450.0,0.0,9355,9912
23,1110,0.0,18,13,179,2,8731.0,7485.0,0.0,9809,10459
24,2068,,18,13,182,2,,,,10768,11400
