,participantFrames.9.currentGold,participantFrames.9.dominionScore,participantFrames.9.jungleMinionsKilled,participantFrames.9.level,participantFrames.9.minionsKilled,participantFrames.9.participantId,participantFrames.9.position.x,participantFrames.9.position.y,participantFrames.9.teamScore,participantFrames.9.totalGold,participantFrames.9.xp
0,500,0.0,0,1,0,9,14148.0,14401.0,0.0,500,0
1,0,0.0,0,1,0,9,12629.0,5480.0,0.0,500,0
2,84,0.0,0,1,3,9,12636.0,2650.0,0.0,584,134
3,427,0.0,0,2,13,9,12213.0,2598.0,0.0,927,520
4,1060,0.0,0,3,25,9,11721.0,2975.0,0.0,1560,971
5,297,0.0,0,4,30,9,12277.0,2558.0,0.0,1822,1197
6,595,0.0,0,4,40,9,13976.0,4294.0,0.0,2120,1562
7,1021,0.0,0,5,55,9,12629.0,1451.0,0.0,2546,2098
8,263,0.0,0,6,61,9,13285.0,4080.0,0.0,2828,2443
9,540,0.0,0,6,70,9,11433.0,4400.0,0.0,3105,2770
10,453,0.0,0,6,79,9,13336.0,2555.0,0.0,3393,3087
11,304,0.0,0,7,81,9,13395.0,6229.0,0.0,3544,3183
12,842,0.0,0,7,101,9,11649.0,1841.0,0.0,4082,3872
13,215,0.0,0,7,105,9,8243.0,8433.0,0.0,4290,4052
14,524,0.0,0,8,112,9,3873.0,11155.0,0.0,4599,4292
15,786,0.0,0,8,116,9,10913.0,11727.0,0.0,4861,4500
16,769,,0,8,116,9,,,,4904,4500
